Hang khai thac,Container,Kich co,Kich co ISO,Ghi chu,Ghi chu noi bo,Tinh trang vo,Nam san xuat,So ngay luu bai,Lich trinh tau,Ten tau,Chuyen nhap,Chuyen xuat,Huong,Trang thai,F/E,Phuong an,Vi tri tren bai,Cang xep,Cang do,Cang dich,Ngay nhap bai,Ngay ra bai,Loai Hang,Hang Hoa,Trong Luong,Nhom Trong Luong,VGM,Huy,Nhiet do,CLASS,UNNO,Chu hang,So Booking,So Van Don,So niem chi,So niem chi 1,So niem chi 2,Thanh Ly Hai Quan,So to khai,Hang noi/ ngoai,Cang chuyen,Cang giao nhan,So lenh,Thong gio,DVT thong gio
VLC,DRYU2898062,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO MUC TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-04-2,,,,17/02/2024 16:35:46,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2898099,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,DO MUC TROC SAN NHIEU CHO",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,N1-07-01-2,,,,17/02/2024 16:35:46,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU3091630,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,TROC MUC SAN NHIEU CHO 5*10CM",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-05-1,,,,17/02/2024 17:41:36,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2890626,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,TROC MUC SAN NHIEU CHO 5*10CM",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-03-1,,,,17/02/2024 17:42:31,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2897370,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,TROC MUC SAN NHIEU CHO 5*10CM",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-04-4,,,,17/02/2024 17:42:31,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2887751,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,TROC MUC SAN NHIEU CHO 5*10CM",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-04-3,,,,17/02/2024 17:42:31,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,DRYU2888188,20GP,22G0,"GACH, BONG, SAU KHI RUT RUOT XONG XEP RIENG DE BP EQC CAP CONT CHI  DINH CHO KHACH HANG,TROC MUC SAN NHIEU CHO 5*10CM",,,,4,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG GHE SU DUNG XE NANG,C-29-05-2,,,,17/02/2024 17:42:31,,Empty,,2.2,A,TRUE,FALSE,,,,CONG TY CO PHAN CUNG UNG CONG NGHE TOAN CAU,,VC022401HPHSGN519,,,,Hold,,Hang noi,,,,,
VLC,VNLU2092858,20GP,22G0,"BOT DA,O MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,K-09-04-4,,,,2/2/2024 16:56,,Empty,,2.2,A,TRUE,FALSE,,,,KHACH HANG LE,,VC022401HPHSGN561,,,,Hold,,Hang noi,,,,,
VLC,VNLU3094454,20GP,22G0,"BOT DA,O MUC TROC SAN NHIEU CHO",,,,19,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,RUT HANG TU GHE - CONT,K-09-04-3,,,,2/2/2024 16:57,,Empty,,2.2,A,TRUE,FALSE,,,,KHACH HANG LE,,VC022401HPHSGN561,,,,Hold,,Hang noi,,,,,
VLC,BISU6824231,40HC,45G0,"HR XUAT TAU LO 50 X 40E, XEP RIENG",CONT THANH LY,,,771,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-22-08-3,VNSGN,VNHPH,,11/1/2022 0:13,,Empty,,4,A,TRUE,FALSE,,,,,HR XUAT TAU,,,,,Release,,Hang noi,,,,,
VLC,BISU6824904,40HC,45G0,"HR XUAT TAU LO 50 X 40E, XEP RIENG muc set xquanh troc xuoc san",CONT THANH LY,,,771,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-22-06-3,VNSGN,VNHPH,,11/1/2022 0:14,,Empty,,4,A,TRUE,FALSE,,,,,HR XUAT TAU,,,,,Release,,Hang noi,,,,,
VLC,BISU6825270,40HC,45G0,"HR XUAT TAU LO 50 X 40E, XEP RIENG muc set xquanh troc xuoc san",CONT THANH LY,,,771,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-22-07-1,VNSGN,VNHPH,,11/1/2022 0:38,,Empty,,4,A,TRUE,FALSE,,,,,HR XUAT TAU,,,,,Release,,Hang noi,,,,,
VLC,BISU6824714,40HC,45G0,"HR XUAT TAU LO 50 X 40'E, XEP RIENG-CONGTHANH RR MXQ+DGAM TROC+THUNG+DOISAN MUCRISET KTC",CONT THANH LY,,,771,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-22-07-4,VNSGN,VNHPH,,11/1/2022 18:50,,Empty,,5,A,TRUE,FALSE,,,,,HR XUAT TAU,,,,,Release,,Hang noi,,,,,
VLC,BISU2827778,20GP,22G0,VS TTS GACHMEN-TRAYSANTRONG KTC MXQ CONGTHANHCUA RR CU,CONT THANH LY,,,452,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Tra rong,A-19-06-4,,,,26/11/2022 04:31:00,,Empty,,2.3,A,TRUE,FALSE,,,,NAM HOA SON,ROVC09221100342,,,,,Release,,Hang noi,,,,,
VLC,VNLU3091049,20DC,22G0,"HU HONG,Mop xung quanh va da,cong thanh ,cong tay ,rron",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-04-4,VNQNN,VNTTS,VNTTS,1/2/2024 17:03,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2093319,20DC,22G0,"HU HONG,Cu ri set,Muc nut san,mop xung quanh va da, Cong thanh,Rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-03-1,VNQNN,VNTTS,VNTTS,1/2/2024 17:09,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3097860,20DC,22G0,"HU HONG,Cu ri set,Muc nut san,mop xung quanh va da, Cong thanh,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-03-2,VNQNN,VNTTS,VNTTS,1/2/2024 17:10,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3099559,20DC,22G0,"HU HONG,Cu ri set,mop xung quanh va da, Muc nut san,Cong thanh,Rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-03-3,VNQNN,VNTTS,VNTTS,1/2/2024 17:17,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2840342,20DC,22G0,"HU HONG,Cu ri set,mop xung quanh va da, Cong thanh,Rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-03-4,VNQNN,VNTTS,VNTTS,1/2/2024 17:17,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2093540,20DC,22G0,"HU HONG,cu ri set,muc san ngoaiho nep san,Mop xung quanh va da,rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-03-5,VNQNN,VNTTS,VNTTS,1/2/2024 17:21,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3099564,20DC,22G0,"Mop xung quanh va da,cong thanh ,cong tay, rron ,cont cu ri set",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-09-08-1,VNDAN,VNTTS,VNTTS,1/2/2024 17:21,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2090834,20DC,22G0,"HU HONG,Cu ri set,mop xung quanh va da, Muc nut san,Cong thanh,Rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-02-1,VNQNN,VNTTS,VNTTS,1/2/2024 17:22,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3094855,20DC,22G0,"Mop xung quanh va da,rach ron,cong thanh,cong tay,cu muc ri set,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-17-02-1,VNDAN,VNTTS,VNTTS,1/2/2024 17:29,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2831850,20DC,22G0,"rach ron,cong thanh,Mop xung quanh,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-41-01-4,VNDAN,VNTTS,VNTTS,1/2/2024 17:40,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,0,
VLC,VNLU3090356,20DC,22G0,"HU HONGcu muc ri set,cong thanh,rach ron,Mop xung quanh,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-02-2,VNQNN,VNTTS,VNTTS,1/2/2024 17:48,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3094238,20DC,22G0,"HU HONGmuc san ngoaiho nep san,cu muc ri set,cong thanh,rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-02-3,VNQNN,VNTTS,VNTTS,1/2/2024 17:48,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3098465,20DC,22G0,"HU HONGcu muc ri set,nut san ngoai,cong thanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-02-4,VNQNN,VNTTS,VNTTS,1/2/2024 17:52,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3094829,20DC,22G0,"HU HONGnut san ngoai,cong thanh,rach ron,Mop xung quanh,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-02-5,VNQNN,VNTTS,VNTTS,1/2/2024 17:53,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3091500,20DC,22G0,"HU HONG,Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-01-1,VNQNN,VNTTS,VNTTS,1/2/2024 18:23,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3093545,20DC,22G0,"HU HONG,Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-01-2,VNQNN,VNTTS,VNTTS,1/2/2024 18:23,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3098526,20DC,22G0,"Mop xung quanh,cong thanh,rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-15-03-3,VNDAN,VNTTS,VNTTS,1/2/2024 18:30,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3096204,20DC,22G0,"Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-17-03-1,VNDAN,VNTTS,VNTTS,1/2/2024 18:37,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2091300,20DC,22G0,"cong thanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-15-03-1,VNDAN,VNTTS,VNTTS,1/2/2024 18:50,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2093469,20DC,22G0,"HU HONGMop xung quanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-01-3,VNQNN,VNTTS,VNTTS,1/2/2024 18:54,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3097751,20DC,22G0,"HU HONGcong thanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-01-4,VNQNN,VNTTS,VNTTS,1/2/2024 18:55,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2835156,20DC,22G0,"Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-05-1,VNDAN,VNTTS,VNTTS,1/2/2024 18:58,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,0,
VLC,BISU2826278,20DC,22G0,"HU HONG,Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,A-33-01-5,VNQNN,VNTTS,VNTTS,1/2/2024 18:58,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2091580,20DC,22G0,"HU HONG,Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-06-1,VNQNN,VNTTS,VNTTS,1/2/2024 18:58,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2092400,20DC,22G0,"cong thanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-21-03-1,VNDAN,VNTTS,VNTTS,1/2/2024 19:07,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2840574,20DC,22G0,"Mop xung quanh va da,cong thanh,rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,X1-23-03-1,VNDAN,VNTTS,VNTTS,1/2/2024 19:14,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2092420,20DC,22G0,"Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-09-03-2,VNDAN,VNTTS,VNTTS,1/2/2024 19:17,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2824357,20DC,22G0,"Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,X1-23-03-2,VNDAN,VNTTS,VNTTS,1/2/2024 19:22,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2838387,20DC,22G0,"Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-05-2,VNDAN,VNTTS,VNTTS,1/2/2024 19:25,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2832136,20DC,22G0,"Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-04-2,VNDAN,VNTTS,VNTTS,1/2/2024 19:26,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2832856,20DC,22G0,"Mop xung quanh,rach ron,cong thanh,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-05-3,VNDAN,VNTTS,VNTTS,1/2/2024 19:30,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2827119,20DC,22G0,"HU HONGcong thanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-06-2,VNQNN,VNTTS,VNTTS,1/2/2024 19:40,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3091481,20DC,22G0,"HU HONGcong thanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-06-3,VNQNN,VNTTS,VNTTS,1/2/2024 19:42,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2840110,20DC,22G0,"Mop xung quanh va da,cong thanh,rach ron,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-07-01-3,VNDAN,VNTTS,VNTTS,1/2/2024 20:17,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2830386,20DC,22G0,"cong thanh,rach ron,Mop xung quanh,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-04-1,VNDAN,VNTTS,VNTTS,1/2/2024 20:18,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2820449,20DC,22G0,"Mop xung quanh va da,cong thanh ,cong tay rron ,cont cu ri set,troc muc doi xuoc san,ho nep san,mop da day",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,R2-07-05-4,VNDAN,VNTTS,VNTTS,1/2/2024 20:22,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3094813,20DC,22G0,"cong thanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-15-03-2,VNDAN,VNTTS,VNTTS,1/2/2024 20:22,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3095980,20DC,22G0,"HU HONGcong thanh,rach ron,Mop xung quanh va da,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,MR,VNQNN,VNTTS,VNTTS,1/2/2024 20:28,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2834720,20DC,22G0,"HU HONGrach ron,Mop xung quanh va da,Mop xung quanh,",,,,20,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,MR,VNQNN,VNTTS,VNTTS,1/2/2024 20:29,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2824043,20DC,22G0,"ho nep san,gay san, mop da dung,Mop xung quanh,Mop da san, Cong thanh, Cong tay,rach ron,cu ri set,",,,,46,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-19-01-3,VNDAN,VNTTS,VNTTS,6/1/2024 9:58,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3095661,20DC,22G0,"CHUA VSINHMxq va da,nut san,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-15-01-4,VNDAN,VNTTS,VNTTS,9/2/2024 3:54,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2091039,20DC,22G0,"CHUA VSINHMxq va da,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-15-01-2,VNDAN,VNTTS,VNTTS,9/2/2024 3:55,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2832711,20DC,22G0,"CHUA VSINHMxq va da,nut san,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-05-02-3,VNDAN,VNTTS,VNTTS,9/2/2024 3:58,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3093709,20DC,22G0,"CHUA VSINHMxq va da,nut san,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-15-01-3,VNDAN,VNTTS,VNTTS,9/2/2024 3:58,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,BISU2837415,20DC,22G0,"CHUA VSINH , Muc gi set,mop xung quanh va da,muc nut san ,xuoc san trong ,cong thanh, rron",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-05-02-2,VNDAN,VNTTS,VNTTS,9/2/2024 4:01,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2093535,20DC,22G0,"CHUA VSINHMxq va da,nut san,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-09-03-3,VNDAN,VNTTS,VNTTS,9/2/2024 4:10,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2092631,20DC,22G0,"CHUA VSINHMxq va da,nut san,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-01-01-4,VNDAN,VNTTS,VNTTS,9/2/2024 4:12,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3090166,20DC,22G0,"CHUA VSINHMxq va da,nut san,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-09-03-4,VNDAN,VNTTS,VNTTS,9/2/2024 4:17,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2093860,20DC,22G0,"CHUA VSINHMxq va da,nut san,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-01-02-4,VNDAN,VNTTS,VNTTS,9/2/2024 4:18,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3095255,20DC,22G0,"CHUA VSINH, Muc gi set,mxq va da,Cong thanh cong tay,Rach ron,troc xuoc san ,muc nut san",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-01-01-1,VNDAN,VNTTS,VNTTS,9/2/2024 4:20,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU3090823,20DC,22G0,"CHUA VSINH,Muc gi set,mxq va da,Cong thanh cong tay,Rach ron,troc xuoc san",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-01-01-2,VNDAN,VNTTS,VNTTS,9/2/2024 4:20,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
VLC,VNLU2092729,20DC,22G0,"CHUA VSINHMxq va da,nut san,",,,,12,STORAGE/0000/0000,STORAGE,CN,CX,Storage Empty,Stacking,E,Luu rong,K-01-03-1,VNDAN,VNTTS,VNTTS,9/2/2024 4:23,,Empty,EMPTY,2.3,A,TRUE,FALSE,,,,,,,,,,Hold,,Hang noi,,,,,
